,region,total,18_30,31_40,41_50,51_60,60_,date
1483,Архангельская область (кроме Ненецкого автономного округа),78.04912734208136,2.8487053916587386,4.628133688438936,6.04933615713693,11.663940970143948,52.85901113470281,2018-06-01
1484,Ненецкий автономный округ (Архангельская область),66.09541559651795,3.0456622042411983,4.909425642657453,6.386799099938632,12.364479396322476,39.38904925335818,2018-06-01
1485,Вологодская область,84.42247696715106,2.5571752604129045,4.515211750938438,5.896205369473158,14.134575915981198,57.31930867034535,2018-06-01
1486,Калининградская область,71.55848739039553,2.9036827907528564,4.479192116621874,5.996386483396826,11.682094995068365,46.497131004555605,2018-06-01
1487,город Санкт-Петербург,111.5447029906006,2.4856430431236554,3.6726903447071013,5.143560226348041,11.700067358815083,88.54274201760671,2018-06-01
1488,Ленинградская область,78.00074538983006,2.518447295646306,4.286542846683456,5.530329427020161,12.107622823924808,53.557802996555324,2018-06-01
1489,Мурманская область,37.79939672778569,2.0343517477775404,3.1012916076686965,4.007659672725487,6.19063985869682,22.465453840917146,2018-06-01
1490,Новгородская область,100.36670865788588,3.4675733252428786,5.846892539853185,7.38528812352014,16.92070255047191,66.74625211879777,2018-06-01
1491,Псковская область,76.47208528527396,3.528417427805689,5.924159448021038,7.056834855611378,12.872596795832509,47.09007675800335,2018-06-01
1492,Республика Дагестан,95.65600536573663,12.28897298691041,14.474107220081693,19.723651507807897,24.954265581116786,24.215008069819856,2018-06-01
1493,Республика Ингушетия,104.72232979471072,12.43333066963362,12.63208364836705,24.495792378950213,30.8804756957891,24.280647401970725,2018-06-01
1494,Кабардино-Балкарская Республика,65.81330241110243,4.497429050573555,5.647772998794218,8.574451276696989,16.390091334537576,30.7035577505001,2018-06-01
1495,Карачаево-Черкесская Республика,106.62978093736932,7.999056411576114,9.873366144476256,16.336946848092985,28.820192792271154,43.60021874095281,2018-06-01
1496,Республика Северная Осетия-Алания,95.3852072987396,4.8107272377505295,6.047608529920985,10.740062556553832,20.982807635034522,52.80400133947974,2018-06-01
1497,Чеченская Республика,105.86361267128792,15.886779296316375,24.294684480866483,26.107512903789264,23.565377691145535,16.009258299170273,2018-06-01
1498,Ставропольский край,76.7118914946902,3.423461638162814,5.224456684355266,7.870605432835097,16.616000291358436,43.57736744797859,2018-06-01
1499,Республика Адыгея (Адыгея),74.94441699604742,3.271015669113495,5.580357142857143,8.46096837944664,15.65808512140034,41.973990683229815,2018-06-01
1500,Республика Калмыкия,78.21707762523918,6.811588414490238,6.869682985189515,7.97347982847578,18.808117263890956,37.754209133192695,2018-06-01
1501,Республика Крым,64.67000848081575,2.926743622797561,5.566613071534087,8.114515571937748,15.388265121900623,32.673871092645726,2018-06-01
1502,Краснодарский край,76.0865685599152,3.3331429733983886,4.863636850352107,6.914170274582309,13.781048002826845,47.19457045875554,2018-06-01
1503,Астраханская область,43.18564658569808,2.8589287223566457,3.9105113050041576,4.635808450792815,8.487352508171877,23.293045599372586,2018-06-01
1504,Волгоградская область,69.81940890247637,2.8132580487023238,4.790431511663142,6.57246568800877,12.31082991310749,43.33242374099464,2018-06-01
1505,Ростовская область,84.30210792588093,3.9258828201339577,7.254436254694995,10.260512381138323,19.069995346469998,43.79128112344365,2018-06-01
1506,город Севастополь,45.49659926260105,1.747314905993084,3.4419584583323792,4.657979710078549,7.8709322829596715,27.778413905237365,2018-06-01
1507,Республика Башкортостан,63.33237598174682,2.8818989917783435,4.001188198832819,4.920147279558722,10.731197577925096,40.797943933651844,2018-06-01
1508,Республика Марий Эл,93.04401223449547,4.163656162020597,5.721546517609437,6.8133887705856235,16.531517602109233,59.813903182170584,2018-06-01
1509,Республика Мордовия,87.45602790364894,3.178660863343668,5.0083472454090145,7.4938886238969715,17.47580292551077,54.29932824548851,2018-06-01
1510,Республика Татарстан (Татарстан),73.01855745497761,3.373148953697265,4.519701182553712,6.365226573100473,14.582654988696254,44.1778257569299,2018-06-01
1511,Удмуртская Республика,69.66287827716842,3.0448552718889865,5.249682097810771,6.211319697246081,12.825800175011434,42.331221035211136,2018-06-01
1512,Чувашская Республика - Чувашия,64.50483585231947,3.0460143105813664,4.145016273839124,5.984808917430269,11.866459483542181,39.462536866926534,2018-06-01
1513,Кировская область,97.35918044820991,2.975285956307404,4.893870038137898,5.966936764653166,14.273268092123207,69.24981959698825,2018-06-01
1514,Нижегородская область,90.55964723107057,3.069168826543735,4.404356191757514,5.825485230397879,13.176898878182934,64.08373810418851,2018-06-01
1515,Оренбургская область,97.54869243371155,3.6178023178205208,5.340493093056651,6.731994417814453,15.91276823817325,65.94563436684666,2018-06-01
1516,Пензенская область,72.59237565285302,2.6696103720558253,4.277384157308012,6.051867788578874,12.563314071587612,47.03019926332271,2018-06-01
1517,Пермский край,79.06265892322202,3.2446069988357387,5.133196244780075,6.009251571219333,11.711235695480424,52.96436841290645,2018-06-01
1518,Самарская область,67.31237126250268,2.7637267286130576,4.506321249883357,6.3848162243847995,13.103120888150169,40.5543861714713,2018-06-01
1519,Саратовская область,55.653180129519484,2.628961205058974,4.017133924765017,5.426419537546438,10.570657138796971,33.010008323352075,2018-06-01
1520,Ульяновская область,90.23935158966098,3.568053726161503,5.660114004450441,7.320606633307076,17.418327025600462,56.27225020014151,2018-06-01
1521,Курганская область,87.96658218386659,3.6899627100883814,5.911036418276196,7.423684593341273,15.393767511061018,55.548130951099715,2018-06-01
1522,Свердловская область,63.31185945987937,3.144091355517454,5.146053782712515,5.848439953611995,10.056976974310885,39.116297393726526,2018-06-01
1523,Тюменская область (без автономных округов),62.75908589591928,3.313363744754897,4.9613718900518355,5.218914863365446,10.569937262264817,38.69549813548228,2018-06-01
1524,Ханты-Мансийский автономный округ - Югра (Тюменская область),29.15700446022353,2.407747327309836,3.407098413726516,3.593192811922609,7.139862024296194,12.609103882968375,2018-06-01
1525,Ямало-Ненецкий автономный округ (Тюменская область),25.1510081757024,2.3377718193583847,2.6404380676152686,3.1473576122418283,6.365275454138636,10.660165222348281,2018-06-01
1526,Челябинская область,63.457118678421864,3.1579977990493084,4.386155768219967,5.222963633927621,10.252113061531574,40.43788841569339,2018-06-01
1527,Республика Алтай,102.12644969573013,4.8609805423203385,8.02061789482856,9.501841211026171,18.728532580034212,61.014477467520855,2018-06-01
1528,Республика Тыва,63.91543009181839,6.291145771815419,9.128999571058243,13.160430433728498,15.463661173311118,19.87119314190512,2018-06-01
1529,Республика Хакасия,52.49919536829807,2.982253452474638,5.2184784368005985,5.335684904365104,9.445352949603079,29.51742562505465,2018-06-01
1530,Алтайский край,75.28041598583877,3.401160811546841,5.74916598583878,6.195959286492375,11.81704452614379,48.11708537581699,2018-06-01
1531,Кемеровская область - Кузбасс,83.63016197028658,3.871419734555603,6.527199571631655,7.755084925953948,15.822985613072508,49.653472125072874,2018-06-01
1532,Новосибирская область,66.09680194230666,3.0994865623775256,5.24374033875624,6.055903349374598,11.495781951622337,40.201889740175965,2018-06-01
1533,Омская область,64.31366866981519,3.1141570169804207,5.166113033083837,5.899756183545476,11.703597963553547,38.43004447265189,2018-06-01
1534,Томская область,49.64202248024632,2.7145082909819345,4.424639240271543,4.697295693140928,8.445858218644508,29.359721037207407,2018-06-01
1535,Красноярский край,62.12104514623169,3.604384082444724,5.48618684462386,6.291332826003295,11.593267783696627,35.14587360946317,2018-06-01
1536,Иркутская область,87.90343545344699,6.120135845886045,8.345412913677967,8.979304923269536,15.48460087472106,48.97398089589239,2018-06-01
1537,Республика Бурятия,74.81582227115796,4.581970135427639,7.398596866870964,7.905447475955068,14.458954750124681,40.470853042779616,2018-06-01
1538,Забайкальский край,74.33030762318629,4.467722962026685,6.689000620801897,7.245485204221453,12.311638823794796,43.61646001234146,2018-06-01
1539,Хабаровский край,51.35880244101115,2.7463634022985737,4.364971218894499,5.482187032768151,7.838578877393846,30.92670190965609,2018-06-01
1540,Амурская область,83.27780728034227,4.186998386822039,6.703205314469504,7.8116389286895185,14.261845836297505,50.314118814063704,2018-06-01
1541,Камчатский край,42.57550933745726,2.8045646269929043,3.821813491698806,4.9373013433389215,7.39327601669429,23.618553858732337,2018-06-01
1542,Магаданская область,34.63089297735459,2.6302822521878535,4.018293994767196,4.622079102789209,7.231541178838373,16.128696448771954,2018-06-01
